2023-10-06 11:34:02,147 INFO    StreamThr :374179 [internal.py:wandb_internal():86] W&B internal server running at pid: 374179, started at: 2023-10-06 11:34:02.147193
2023-10-06 11:34:02,149 DEBUG   HandlerThread:374179 [handler.py:handle_request():146] handle_request: status
2023-10-06 11:34:02,150 INFO    WriterThread:374179 [datastore.py:open_for_write():85] open: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113402-zplphcra/run-zplphcra.wandb
2023-10-06 11:34:02,150 DEBUG   SenderThread:374179 [sender.py:send():380] send: header
2023-10-06 11:34:02,153 DEBUG   SenderThread:374179 [sender.py:send():380] send: run
2023-10-06 11:34:02,799 INFO    SenderThread:374179 [dir_watcher.py:__init__():211] watching files in: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113402-zplphcra/files
2023-10-06 11:34:02,799 INFO    SenderThread:374179 [sender.py:_start_run_threads():1122] run started: zplphcra with start time 1696572242.147037
2023-10-06 11:34:02,805 DEBUG   HandlerThread:374179 [handler.py:handle_request():146] handle_request: check_version
2023-10-06 11:34:02,806 DEBUG   SenderThread:374179 [sender.py:send_request():407] send_request: check_version
2023-10-06 11:34:02,857 DEBUG   HandlerThread:374179 [handler.py:handle_request():146] handle_request: run_start
2023-10-06 11:34:02,861 DEBUG   HandlerThread:374179 [system_info.py:__init__():32] System info init
2023-10-06 11:34:02,861 DEBUG   HandlerThread:374179 [system_info.py:__init__():47] System info init done
2023-10-06 11:34:02,861 INFO    HandlerThread:374179 [system_monitor.py:start():194] Starting system monitor
2023-10-06 11:34:02,861 INFO    SystemMonitor:374179 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-06 11:34:02,861 INFO    HandlerThread:374179 [system_monitor.py:probe():214] Collecting system info
2023-10-06 11:34:02,861 INFO    SystemMonitor:374179 [interfaces.py:start():190] Started cpu monitoring
2023-10-06 11:34:02,862 INFO    SystemMonitor:374179 [interfaces.py:start():190] Started disk monitoring
2023-10-06 11:34:02,862 INFO    SystemMonitor:374179 [interfaces.py:start():190] Started gpu monitoring
2023-10-06 11:34:02,863 INFO    SystemMonitor:374179 [interfaces.py:start():190] Started memory monitoring
2023-10-06 11:34:02,863 INFO    SystemMonitor:374179 [interfaces.py:start():190] Started network monitoring
2023-10-06 11:34:02,871 DEBUG   HandlerThread:374179 [system_info.py:probe():196] Probing system
2023-10-06 11:34:02,873 DEBUG   HandlerThread:374179 [system_info.py:_probe_git():181] Probing git
2023-10-06 11:34:02,876 DEBUG   HandlerThread:374179 [system_info.py:_probe_git():189] Probing git done
2023-10-06 11:34:02,877 DEBUG   HandlerThread:374179 [system_info.py:probe():244] Probing system done
2023-10-06 11:34:02,877 DEBUG   HandlerThread:374179 [system_monitor.py:probe():223] {'os': 'Linux-6.1.53-1-MANJARO-x86_64-with-glibc2.38', 'python': '3.11.5', 'heartbeatAt': '2023-10-06T06:04:02.871612', 'startedAt': '2023-10-06T06:04:02.142765', 'docker': None, 'cuda': None, 'args': ('--env', 'Acrobot-v1'), 'state': 'running', 'program': '/home/shuvrajeet/Documents/GitHub/JaxStormer/dqn_per_jax.py', 'codePathLocal': 'dqn_per_jax.py', 'codePath': 'dqn_per_jax.py', 'git': {'remote': 'https://github.com/TheUnsolvedDev/JaxStormer.git', 'commit': '88285ec2f1cb84f8e112b4538349afdcc9445d7c'}, 'email': 'shuvrajeet17@gmail.com', 'root': '/home/shuvrajeet/Documents/GitHub/JaxStormer', 'host': 'shuvra-pc-Manjaro', 'username': 'shuvrajeet', 'executable': '/usr/bin/python3', 'cpu_count': 6, 'cpu_count_logical': 6, 'cpu_freq': {'current': 3592.4556666666667, 'min': 2200.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 3837.028, 'min': 2200.0, 'max': 3600.0}, {'current': 3849.036, 'min': 2200.0, 'max': 3600.0}, {'current': 3555.851, 'min': 2200.0, 'max': 3600.0}, {'current': 3840.499, 'min': 2200.0, 'max': 3600.0}, {'current': 2625.429, 'min': 2200.0, 'max': 3600.0}, {'current': 3846.891, 'min': 2200.0, 'max': 3600.0}], 'disk': {'/': {'total': 404.89136123657227, 'used': 59.929054260253906}}, 'gpu': 'NVIDIA GeForce RTX 2060 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060 SUPER', 'memory_total': 8589934592}], 'memory': {'total': 31.268917083740234}}
2023-10-06 11:34:02,877 INFO    HandlerThread:374179 [system_monitor.py:probe():224] Finished collecting system info
2023-10-06 11:34:02,877 INFO    HandlerThread:374179 [system_monitor.py:probe():227] Publishing system info
2023-10-06 11:34:02,877 DEBUG   HandlerThread:374179 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-06 11:34:02,877 DEBUG   HandlerThread:374179 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-06 11:34:02,877 INFO    HandlerThread:374179 [system_monitor.py:probe():229] Finished publishing system info
2023-10-06 11:34:02,880 DEBUG   SenderThread:374179 [sender.py:send():380] send: files
2023-10-06 11:34:02,880 INFO    SenderThread:374179 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-06 11:34:02,883 DEBUG   HandlerThread:374179 [handler.py:handle_request():146] handle_request: stop_status
2023-10-06 11:34:02,883 DEBUG   SenderThread:374179 [sender.py:send_request():407] send_request: stop_status
2023-10-06 11:34:02,923 DEBUG   HandlerThread:374179 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-06 11:34:03,195 DEBUG   SenderThread:374179 [sender.py:send():380] send: telemetry
2023-10-06 11:34:03,799 INFO    Thread-12 :374179 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113402-zplphcra/files/requirements.txt
